scorer,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310
bodyparts,toe,toe,toe,MTP,MTP,MTP,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,iliac_crest,iliac_crest,iliac_crest
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
87,1809.2046,176.32774,0.08137241,1777.9596,153.17638,0.13718453,1774.4514,132.7396,0.7433649,1853.8048,177.50085,0.16234462,1826.3785,110.30067,0.52958655,1860.9451,111.08214,0.15947844
88,1813.4874,174.52466,0.050718572,1779.0817,157.28078,0.15314522,1773.746,132.14665,0.78739095,1828.0022,160.8012,0.13053615,1824.9976,107.16183,0.45825788,1855.622,97.534836,0.13335699
89,1791.8633,168.35179,0.062704556,1779.7799,157.01701,0.19873247,1773.3943,132.11911,0.8598802,1828.3407,160.39406,0.13034205,1825.7188,107.612724,0.44100222,1855.3549,97.767334,0.13715635
90,1790.583,168.82416,0.06571689,1782.4032,158.81561,0.26998052,1773.1462,132.02625,0.8534659,1827.7595,159.88573,0.13862856,1825.7557,108.0845,0.4350198,1854.8021,97.875015,0.13505892
91,1783.762,167.94852,0.061330076,1778.3511,156.5513,0.23533574,1772.8239,131.60669,0.8439889,1831.3755,138.85512,0.121077776,1825.7278,106.9832,0.5038416,1854.7246,97.209885,0.15706336
92,1814.0067,175.45229,0.058760524,1778.5988,156.93463,0.25602236,1773.043,131.26344,0.84886193,1828.2141,160.89838,0.14586048,1825.8116,107.99685,0.4189754,1855.161,98.75666,0.17427327
93,1790.9783,168.94182,0.069304384,1778.9106,156.961,0.26131487,1772.8982,130.8802,0.8240269,1825.0853,162.07353,0.15736361,1827.016,108.83005,0.4202157,1854.8619,98.61105,0.14032398
94,1783.76,167.63089,0.059150204,1778.9438,156.53925,0.2969294,1772.79,130.69885,0.87132263,1826.166,158.75095,0.11087254,1827.4861,109.208885,0.34236184,1855.6959,97.65509,0.087264456
95,1814.6267,179.07571,0.082859606,1782.5243,157.67938,0.25672287,1772.6252,130.47913,0.849061,1834.1697,169.37338,0.22212857,1826.3596,109.61926,0.40947446,1855.2056,97.531586,0.13065992
96,1797.3994,171.03697,0.06384211,1779.2,155.92665,0.32536852,1772.36,130.03214,0.8049308,1826.4572,160.53824,0.12818427,1826.8298,107.19976,0.38803592,1857.0261,96.65775,0.096260466
97,1791.2631,168.3836,0.06741964,1778.3456,153.62807,0.2981817,1772.0032,129.67653,0.76952183,1828.1602,160.8343,0.10344675,1826.7224,107.56263,0.43721244,1855.788,98.54033,0.14032882
98,1798.4067,171.70511,0.07770054,1778.6942,153.15121,0.30632043,1771.5239,129.64291,0.74564886,1827.5223,160.73196,0.09870041,1826.7112,108.019806,0.468904,1856.0704,97.85345,0.13301744
99,1791.2964,167.65662,0.07324275,1778.5967,152.84084,0.29957178,1771.6272,129.00809,0.6963505,1837.5674,168.0226,0.123451546,1826.3762,108.447845,0.40153176,1856.1952,97.39057,0.10348512
100,1784.8118,167.92424,0.04522281,1778.4048,152.20573,0.2554378,1771.1549,129.13248,0.58841866,1837.0846,168.1635,0.11525553,1825.3993,108.37429,0.44213355,1851.4305,97.43684,0.06467942
101,1797.0916,171.86504,0.030904582,1783.4062,158.56099,0.108010896,1770.4222,129.50395,0.3389145,1857.699,177.97766,0.075495474,1823.9612,109.77511,0.37306017,1852.0913,97.01476,0.0700957
102,1761.2616,141.85774,0.021337213,1784.398,157.99442,0.05708966,1769.8547,128.09254,0.21205486,1820.2244,133.87558,0.03399159,1824.239,108.137276,0.21401909,1910.599,139.69147,0.044661727
103,1760.8262,109.876884,0.028850386,1764.395,154.97672,0.06420866,1770.3469,127.65723,0.27585095,1820.1127,134.31216,0.036205824,1824.2106,108.202065,0.30365196,1906.5679,140.45132,0.03831168
104,1782.5645,167.74983,0.023407377,1778.8684,152.04288,0.08185609,1770.1803,126.56781,0.368426,1862.3577,177.21991,0.036488015,1822.0111,109.03295,0.22840513,1909.6852,139.89676,0.055818245
105,1760.2557,109.39717,0.019016577,1784.237,159.2623,0.026162917,1770.444,126.223625,0.1149569,1863.955,178.42336,0.04556029,1823.994,108.733925,0.16534445,1909.8035,140.4821,0.10417285
106,1760.4973,141.54358,0.016882349,1785.3488,159.41728,0.032469988,1769.796,126.26633,0.1253392,1861.7178,180.01216,0.08283151,1822.627,110.31011,0.18240961,1905.7074,140.93382,0.09273499
107,1753.1815,119.549416,0.0154893,1882.7894,103.96443,0.019591436,1769.8214,125.48274,0.09042556,1862.1174,180.55154,0.08337729,1823.0272,109.44175,0.22070742,1909.9071,138.79657,0.06719983
108,1761.1279,110.41413,0.017131744,1883.2234,103.636406,0.023305595,1769.8616,125.86677,0.13127796,1862.1667,177.77153,0.042102415,1822.1392,109.19904,0.2959472,1910.225,138.4703,0.04865901
109,1761.8507,110.31273,0.028956177,1762.9858,155.26389,0.026327094,1769.8076,125.91632,0.16564883,1859.0818,180.61987,0.10073142,1823.4669,110.74429,0.35048664,1908.174,138.69394,0.115757346
110,1761.3151,110.95476,0.018513113,1763.485,154.96577,0.033778463,1769.684,124.445114,0.21777011,1863.3934,179.40173,0.0482193,1822.0896,110.04454,0.21496877,1909.4482,140.3235,0.10762659
111,1795.9323,171.21356,0.022043943,1784.3346,159.46004,0.033905707,1768.986,125.07928,0.23950769,1863.0925,173.02075,0.03919724,1820.2036,109.373924,0.25648287,1911.1104,139.83931,0.060064863
112,1750.7004,106.30673,0.019115577,1784.3611,159.51851,0.029719118,1769.0327,124.13333,0.15746547,1862.6768,173.66388,0.045424785,1820.6571,109.02058,0.30736646,1910.7275,138.38588,0.06550565
113,1783.4932,136.36104,0.02156812,1779.1783,152.2372,0.03480064,1769.1636,123.208855,0.17310326,1864.1466,172.67159,0.034280114,1816.074,109.81359,0.24541442,1910.9043,138.22887,0.07142183
114,1783.2466,135.11964,0.021174178,1883.3021,103.56727,0.020738665,1768.8737,122.6834,0.111111775,1864.132,170.88022,0.030019434,1819.7281,108.09512,0.22765602,1911.5889,136.14685,0.068785414
115,1754.0735,119.68448,0.014293653,1883.2003,103.64248,0.017279534,1714.1675,76.56915,0.061293535,1864.9664,172.33344,0.033064313,1837.531,97.11293,0.14320089,1912.0593,135.78673,0.063163064
116,1888.9,179.53145,0.012052622,1882.3909,102.45984,0.02629167,1771.9303,121.98401,0.04545174,1863.2007,169.26294,0.026799172,1821.8245,109.524864,0.19112946,1911.1934,137.4479,0.063011296
117,1751.9591,105.47186,0.021499911,1739.2819,83.95827,0.026594015,1713.0695,76.32273,0.06309812,1862.55,171.52632,0.035859164,1814.6102,111.303856,0.1694129,1911.3643,137.93259,0.068182774
118,1892.1614,173.91098,0.012128635,1738.5798,88.10547,0.020534834,1715.2936,76.65716,0.06181176,1863.3389,172.18423,0.04411778,1836.2552,97.54404,0.16548288,1911.2596,138.32593,0.062060863
119,1751.855,105.3363,0.015139864,1882.6752,103.41429,0.023293534,1715.566,76.63285,0.064631045,1863.6107,173.84131,0.045536682,1853.0681,140.46352,0.16678184,1857.2566,96.587494,0.076899834
120,1886.7029,131.12753,0.013373989,1882.6641,103.72026,0.01924498,1714.9946,76.64063,0.06693526,1863.265,173.34372,0.034687236,1833.9089,97.73297,0.18096544,1911.9973,138.08165,0.063320465
121,1755.13,120.687614,0.01901148,1698.1357,91.303635,0.02837248,1715.2573,75.57927,0.09525987,1745.3201,31.569593,0.024872117,1833.9192,98.50422,0.15934117,1851.7511,95.757454,0.058196347
122,1888.1532,181.27502,0.01376749,1882.6774,104.4962,0.020117182,1714.1633,75.56148,0.050478306,1861.7942,171.52881,0.019061755,1835.6128,98.50694,0.16094212,1912.16,139.07944,0.041690554
123,1892.0095,172.74477,0.0116158305,1910.5073,243.35893,0.026899382,1713.4438,76.217285,0.039601054,1744.4231,31.827068,0.017436408,1835.4153,98.34216,0.16203196,1858.0675,103.641014,0.05028073
124,55.991886,58.24345,0.016516183,1697.9847,91.50491,0.026899533,1716.5001,75.36806,0.0924842,1861.5007,171.54199,0.029643072,1834.439,99.447975,0.14215307,1861.1421,99.46606,0.053345982
125,1909.9354,238.97615,0.016230814,1697.0359,91.0779,0.01878611,1715.5474,75.39934,0.058151886,1853.4572,179.45647,0.034962643,1842.0168,123.94669,0.10279941,1858.8331,104.93175,0.039305724
126,1910.2906,238.39136,0.012079313,1698.7924,91.13819,0.026094709,1714.0342,75.55367,0.08728284,1853.0723,155.23842,0.03033971,1834.9231,123.05498,0.12267311,1893.1917,123.01965,0.03450408
127,1891.0997,174.2663,0.014504303,1697.7896,91.17105,0.021713682,1715.8043,74.79897,0.070718236,1862.0826,176.01396,0.03187079,1835.1754,98.38335,0.104968175,1910.9878,140.66736,0.052025896
128,1907.4191,220.31738,0.013505076,1698.0264,91.62469,0.024360394,1716.9896,74.873055,0.09572186,1860.7047,180.76224,0.08375652,1835.9348,98.81756,0.14836012,1894.3328,125.08836,0.061485175
129,1891.178,174.07234,0.013621664,1914.5614,244.47682,0.017427513,1714.821,75.72941,0.07228028,1858.0754,179.49654,0.044892855,1836.9249,125.23698,0.110445336,1911.0236,141.18471,0.04940719
130,1757.978,94.11763,0.012626865,1898.776,151.70549,0.018161638,1712.2614,75.59605,0.03413068,1857.7375,179.4677,0.025511444,1833.3086,122.82594,0.14562698,1857.3773,96.80327,0.050467122
131,1758.1877,93.4019,0.010645257,1697.485,91.02027,0.019613823,1713.6226,75.86068,0.063285284,1853.3965,178.97343,0.045248285,1836.0851,125.09118,0.16302434,1894.1189,124.06327,0.0500161
132,1891.3414,173.87083,0.013541158,1697.3298,90.42754,0.013817537,1712.8175,75.96524,0.031006435,1769.95,160.87201,0.02764862,1837.2974,97.91114,0.100142956,1908.0437,124.06555,0.049105678
133,1907.8573,219.65388,0.01363889,1739.6407,88.63195,0.039367918,1714.9147,74.899414,0.09325351,1865.4758,183.19562,0.027133666,1836.3412,125.94389,0.116351835,1894.3811,123.84936,0.036804218
134,1913.3179,228.2225,0.013684558,1891.945,154.02568,0.020335581,1714.3147,75.452614,0.026686901,1856.4791,180.09647,0.028136745,1834.317,123.26986,0.14512934,1851.865,96.24556,0.038730692
135,1911.7708,239.38393,0.016037572,30.98009,44.43774,0.020208532,1838.3728,184.1163,0.030230014,1859.2253,181.4234,0.09499005,1884.273,155.31628,0.124858335,1907.6144,124.78006,0.060681187
136,1908.0424,242.89622,0.01333059,1698.0236,90.47951,0.020411614,1712.116,74.7475,0.054434028,1849.6143,177.0931,0.06314642,1836.0043,124.00175,0.113227285,1895.9702,132.10486,0.034732427
137,1915.0415,220.25037,0.011177867,1914.8119,244.72653,0.020605383,52.867767,56.767826,0.039268117,1848.7122,178.09366,0.08789446,1835.567,123.99205,0.10754992,1914.8665,95.735695,0.034001645
138,1846.7877,174.75168,0.009962242,42.895267,32.266563,0.02013853,1712.6951,74.91663,0.02456431,1849.0107,177.58072,0.12228538,1834.9532,122.824265,0.12625758,1857.5919,96.34893,0.050423853
139,1911.8524,242.42465,0.01308524,30.512306,44.70095,0.024278339,1838.8009,183.68323,0.023328263,1849.8464,177.90434,0.10364578,1834.8967,122.77442,0.12639213,1914.9832,95.553406,0.05707686
140,1912.0934,238.57292,0.014808702,43.045177,32.1733,0.023992443,51.60386,56.486996,0.025247112,1851.4136,158.09248,0.055699397,1832.977,121.59712,0.1667514,1850.9103,96.892456,0.077487834
141,1897.0338,243.88583,0.012151622,43.105576,31.993395,0.023709387,51.673084,56.148018,0.02890565,1848.7083,155.68394,0.04376156,1833.3003,121.53626,0.16142942,1857.7843,103.760826,0.050775226
142,1911.4635,243.82617,0.018406035,42.667862,32.403767,0.021816418,52.590862,56.95219,0.0420797,1852.781,158.2347,0.049236488,1828.9875,123.145065,0.16273223,1913.9092,94.844086,0.05702187
143,1741.6909,90.831535,0.01378172,30.053123,44.512943,0.017241407,54.044262,56.687714,0.05176974,1842.32,165.92795,0.02154842,1805.9484,94.552605,0.15118636,1912.2195,156.54646,0.03299053
144,1902.5214,247.14343,0.011380013,1768.5292,141.32164,0.020107964,1755.438,115.44858,0.061248206,1848.6223,154.48027,0.022620723,1809.1047,93.85303,0.16967699,1894.2955,123.66723,0.0297393
145,1742.5956,99.74381,0.014143116,1767.5251,140.5522,0.021653907,1753.025,114.47754,0.07528091,1848.9187,154.57124,0.023443691,1807.2678,94.11624,0.12015334,1915.1903,94.7778,0.029720789
146,1744.8353,109.81761,0.013214481,1754.3247,126.54401,0.06787344,1750.711,114.36624,0.21005373,1753.0634,116.949425,0.022124685,1807.4475,93.45742,0.2003124,1914.5548,95.53209,0.04164143
147,54.813786,56.034943,0.016160866,1770.1654,143.47603,0.022452243,1750.122,116.10375,0.13686833,1852.3143,157.09279,0.054464888,1813.6464,95.780495,0.2858836,1847.1415,97.651474,0.07763564
148,1759.4574,138.04056,0.044241,1757.4465,143.00763,0.12609482,1747.0345,115.66582,0.55509853,1789.8147,152.05923,0.051109444,1806.1182,94.122894,0.3128887,1848.7877,104.64968,0.06134281
149,1760.0316,138.33438,0.057446823,1756.6183,141.86238,0.1762375,1745.3711,116.16455,0.63970876,1850.4445,155.44199,0.074099146,1805.5353,93.57217,0.28280947,1912.6411,95.35686,0.061766982
150,1776.3464,155.46985,0.06312067,1758.7583,146.61598,0.20361312,1745.2084,116.486626,0.66333264,1760.1129,117.54833,0.036570117,1805.1636,94.02428,0.28292143,1841.1847,102.811646,0.060132794
151,1757.1659,137.21439,0.06173775,1754.2578,142.2122,0.11608064,1743.0322,117.487595,0.44189498,1751.9083,127.76627,0.03390161,1791.2769,92.993286,0.18788958,1914.5024,100.88771,0.05344813
152,1756.7594,137.41467,0.048243657,1752.7983,142.388,0.1757788,1741.0626,117.66248,0.38027507,1742.2476,119.70906,0.05164764,1793.4347,93.46266,0.14487211,561.40924,118.42321,0.03741321
153,1764.6777,150.34131,0.030983174,1752.7496,143.07144,0.1097749,1740.8774,117.322975,0.2411464,1743.3494,125.7671,0.02488812,1785.6893,107.83122,0.16357552,1839.1298,96.92198,0.040235557
154,1763.01,149.04216,0.024080701,1751.9125,142.3918,0.059555385,1739.3217,117.25151,0.17771056,1732.9902,98.00042,0.03008819,1791.0248,105.26311,0.21593241,1916.7908,92.80052,0.04472766
155,1740.1436,100.62323,0.015568696,1680.0996,91.11761,0.031019375,1701.9734,75.408134,0.059319902,1711.0374,16.655636,0.018428009,1808.8137,95.651436,0.13144872,1917.2843,93.782745,0.04565438
156,1902.4496,237.77496,0.012269659,1729.5684,140.08517,0.01923784,1735.9865,119.54583,0.1262715,1760.5918,82.02243,0.019709555,1790.5186,105.55294,0.16555509,1688.1182,105.41189,0.027924092
157,1717.411,102.603294,0.01438642,1898.923,152.10217,0.027738076,1910.3413,150.62509,0.023985336,1725.9072,84.66244,0.013547669,1806.9388,96.42084,0.12024736,1916.9167,171.56555,0.022187503
158,1910.6943,239.28639,0.021233024,1898.8251,151.98871,0.027095035,1910.875,150.59303,0.022403037,1709.6597,83.996544,0.010636,1793.5792,92.797455,0.120040335,563.40063,114.6302,0.019830365
159,1717.697,105.24181,0.013887191,1885.779,152.39462,0.029271571,1909.6652,150.77052,0.02717029,1725.2456,100.32775,0.014641804,1791.6217,108.09362,0.073265694,1916.8301,92.17997,0.02570692
160,1894.3837,159.13033,0.016525462,1884.8954,152.16293,0.038072813,1897.5933,151.44838,0.023724426,1723.9231,99.98214,0.01807681,1900.2501,96.51723,0.07719342,1915.8004,92.11615,0.029482996
161,1891.2123,159.99937,0.014495655,1885.9388,152.10974,0.03461111,1908.8691,151.03459,0.030523602,1724.9725,99.284325,0.021548502,1894.2316,97.130356,0.08082634,1914.9524,93.135506,0.06184018
162,1908.0276,161.11314,0.013558053,1885.42,152.19078,0.031624712,1719.6222,120.69097,0.031090496,1725.2518,99.602036,0.015009526,1902.2257,96.63972,0.088302575,1660.2141,117.58181,0.032658406
163,1891.2139,93.41457,0.013661828,1897.4419,151.61067,0.022913335,1894.8417,150.38852,0.051987797,1897.1514,191.92215,0.018946037,1893.2026,98.36684,0.101169944,1912.9624,93.409134,0.11053336
164,1891.5,93.65318,0.016835155,1910.5127,146.29779,0.023333615,1893.2488,150.5242,0.0456841,1906.3265,126.69862,0.019601427,1893.8445,98.88621,0.092281744,1913.4672,93.35722,0.11621918
165,1891.5576,92.53316,0.017163198,1904.723,145.42133,0.03755686,1892.8276,150.82207,0.062075444,1896.6357,191.00607,0.015433965,1891.9215,110.62458,0.10652529,1911.7605,93.48581,0.1269393
166,1698.4889,132.9791,0.014876227,1905.5006,143.0177,0.042622667,1894.0016,150.49667,0.038451098,1714.5449,99.67735,0.01462145,1900.9502,97.83091,0.10506571,1912.6628,92.26409,0.08261433
167,1891.6609,85.23186,0.014201891,1904.7456,143.06718,0.04372425,1894.999,150.03426,0.03912917,1895.425,126.45412,0.039306324,1889.0526,96.6024,0.13655889,1911.534,90.96802,0.10500847
168,1906.1495,168.57115,0.018944347,1904.0577,144.07779,0.038306326,1860.031,133.07533,0.0324784,1895.6057,122.83495,0.0341917,1884.4944,95.86629,0.15956602,1913.0576,89.8111,0.099069476
169,1914.4849,150.64853,0.01815317,1910.3447,143.75623,0.034707643,1895.3611,148.72173,0.027207837,1894.1005,123.28548,0.018772537,1886.2719,107.75146,0.12098168,1912.4536,91.447876,0.08164257
170,1840.0939,168.42635,0.013337359,1905.259,142.7506,0.017556826,1841.722,134.05681,0.02145371,1897.8419,125.06853,0.03347865,1884.2281,110.405716,0.11248748,1913.088,158.43442,0.08188638
171,1906.7225,152.93364,0.023363175,1904.8967,142.19089,0.017763568,1911.101,135.83719,0.020799281,96.73495,136.59102,0.020767935,1887.8124,184.10706,0.09678352,1914.7258,160.93784,0.16857271
172,1905.9409,151.33449,0.022556117,1895.9673,141.61171,0.018038493,1909.9199,135.40726,0.027995469,1896.7606,202.70845,0.020183884,1894.9951,174.10854,0.09017133,1915.8726,159.48082,0.083227664
173,1698.792,122.73596,0.019568225,1896.1576,140.91026,0.029525511,1831.0989,163.96452,0.021883622,97.00908,135.32904,0.019398201,1855.0369,119.704025,0.08557822,1913.6034,157.86113,0.12537207
174,1695.789,121.75244,0.017422158,1896.5277,140.81921,0.03623153,1910.6821,134.50581,0.02299419,1799.5275,155.60553,0.025033284,1872.9044,175.24606,0.084013365,1914.4836,157.49162,0.15172979
175,1692.4929,122.09595,0.015453366,1896.925,139.84315,0.030914402,1909.002,134.36746,0.029557955,1895.1836,193.0356,0.026505316,1871.6991,174.70776,0.068947345,1901.9178,159.01009,0.06694848
176,1692.546,122.38489,0.02241915,1896.6959,139.06282,0.026522199,1909.5349,134.18196,0.03686945,1896.7355,200.62396,0.017971572,1902.7513,164.47809,0.09380356,1915.4078,156.03842,0.21617962
177,1898.4783,135.97466,0.02346258,1896.5807,135.08006,0.01954843,1897.0752,133.7777,0.030949282,1895.5378,194.27425,0.03048289,1887.5905,163.17993,0.18967824,1913.4064,150.84384,0.29730365
178,1899.5023,136.12189,0.020987542,1866.2987,154.9742,0.019353293,1896.754,133.76025,0.040939584,1895.6772,193.96971,0.03744366,1888.0555,161.43161,0.30874473,1915.0482,149.37839,0.30024076
179,1892.2454,163.69359,0.02103282,1914.7799,245.20651,0.019188287,1895.4446,133.54126,0.03689948,1895.8807,195.37001,0.029753344,1888.5988,161.81187,0.28275704,1916.291,150.41942,0.2945852
180,1891.28,163.72246,0.019191766,1906.4781,168.29155,0.018934254,1895.8414,133.36882,0.025358994,1895.6869,195.05304,0.029959068,1888.0189,161.53781,0.25406513,1913.9586,149.82077,0.31286433
181,1891.0842,163.5527,0.019763414,1906.4501,169.10635,0.022771403,1895.1376,134.3407,0.040296912,1797.6556,154.67044,0.022549303,1886.7639,161.5506,0.25838634,1915.3882,149.73947,0.28138265
182,1890.1423,153.03381,0.01582675,1867.4718,141.25183,0.016570548,1895.3036,134.03474,0.035385825,1782.238,156.87323,0.035860613,1903.6367,158.99516,0.15084808,1916.2267,149.0293,0.14347914
183,1919.7007,120.001205,0.013141755,1911.5593,119.488976,0.021635618,1894.7935,133.85422,0.033735193,1896.3534,199.5387,0.020569876,1885.8816,166.73886,0.13166991,1914.3973,151.55377,0.18273613
184,1889.5209,155.52682,0.016554302,1912.5305,105.43301,0.019979078,1894.7654,133.64963,0.033692967,1782.1271,155.91167,0.041614987,1886.9003,159.87836,0.14135948,1915.8883,148.75455,0.13510233
185,1888.7375,155.86047,0.016944313,1678.2949,130.40555,0.020254634,1893.4127,133.64597,0.038949072,1782.3151,157.81914,0.02813728,1903.5208,157.45322,0.10375599,1915.3367,148.66766,0.103677
186,1889.0265,155.7498,0.018253611,1867.9158,140.70776,0.020105531,1893.3096,133.32051,0.033831544,1887.1622,186.97208,0.029207593,1883.6996,159.62697,0.2672878,1914.2694,147.12299,0.21265273
187,1678.3126,130.2249,0.02014308,1677.2783,130.97711,0.031969655,1891.9458,133.04582,0.035626978,1844.2169,136.64398,0.030294653,1881.6617,158.57094,0.13087782,1914.7634,148.35376,0.1635279
188,1911.729,131.21465,0.017251957,1675.8502,123.89674,0.026283715,1892.952,132.62756,0.032333236,1896.6066,198.93878,0.029678924,1880.9989,165.51326,0.16627316,1913.2762,150.19037,0.22949114
189,1678.0343,133.57744,0.017487265,1677.2344,131.5281,0.034715436,1893.0571,132.0152,0.031314384,1783.7402,155.90317,0.038933672,1882.9894,166.74496,0.090111755,1915.609,152.1777,0.09375582
190,1673.4288,140.14139,0.021968678,1675.4014,125.11083,0.04079804,1893.2515,132.01645,0.029411443,1885.4877,188.65141,0.038108103,1880.9009,158.9951,0.25854045,1912.2423,148.98665,0.23771086
191,1673.1515,139.50629,0.02219485,1675.4883,125.31701,0.038775343,1909.4546,185.29874,0.02086058,1886.4246,185.92833,0.11902082,1879.3176,155.3467,0.52219206,1912.7411,145.4523,0.28902546
192,1672.6567,139.46368,0.01684737,1675.208,125.28749,0.031165652,1908.4231,174.95126,0.018738227,1886.7961,186.223,0.056431055,1873.2161,159.29337,0.40564007,1905.6696,146.25604,0.24527767
193,1677.2354,126.92043,0.018693548,1912.4236,104.62461,0.020686097,1833.7285,152.19116,0.017682722,1886.1635,189.03766,0.039505627,1873.5997,159.31091,0.27859324,1896.8484,147.28107,0.19197907
194,1907.0607,134.3705,0.025386604,1867.0239,138.79784,0.021207817,1832.6194,151.62311,0.01898824,1893.106,192.87549,0.048988845,1871.7355,158.0975,0.3736983,1895.4573,146.83405,0.27195394
195,1906.4901,134.35904,0.020563314,1867.3016,138.02814,0.01819414,1909.2357,174.01299,0.01809212,1886.3867,185.24168,0.056552984,1873.377,156.9276,0.3353968,1896.7026,146.70502,0.21337123
196,1675.7965,126.86317,0.019526884,1905.5398,132.5412,0.015780505,1908.9534,174.14954,0.01726205,1885.7219,187.9284,0.041159056,1874.5513,157.26462,0.24517734,1907.0286,147.32227,0.1767993
197,1908.526,133.93481,0.022118611,1906.1624,131.82433,0.02324824,605.7745,143.4901,0.018786447,1886.4496,184.40056,0.049004406,1872.8634,157.81471,0.19590418,1896.3053,147.5292,0.19056115
198,1907.6086,134.73695,0.028063314,1866.9983,137.56134,0.020133642,1909.5663,174.96317,0.017484605,1885.1958,186.0648,0.03248575,1870.7695,158.71895,0.27627903,1895.863,148.10342,0.29043108
199,1907.6638,135.099,0.041366953,1912.4133,132.42592,0.024003446,1910.4008,174.34142,0.018639598,1894.2052,198.65274,0.02527156,1864.101,160.68463,0.16728376,1889.6927,149.14767,0.22915201
200,1906.7328,133.94392,0.024139337,1911.9817,103.96035,0.019202191,1828.2412,142.35977,0.03337207,1893.3472,193.15686,0.033346668,1872.4218,157.91458,0.26064384,1896.7213,146.21242,0.23171896
201,1906.9059,134.38199,0.020291058,1911.9491,104.020706,0.019613493,1826.4846,150.285,0.027212886,1892.6154,193.4736,0.027005618,1865.7072,161.31978,0.19918528,1896.4241,147.32117,0.19678815
202,1906.2195,133.52742,0.01771989,1667.1227,115.01544,0.020887936,1825.1362,150.54132,0.03384468,1892.7319,193.03326,0.033711508,1865.8447,160.66415,0.23213626,1905.3757,147.22127,0.15906794
203,1913.8269,113.03789,0.014315607,1912.0455,104.26308,0.020188574,1825.1364,151.39026,0.038609043,1911.299,167.56816,0.027781747,1865.2964,159.76608,0.2856342,1905.2993,146.95018,0.17735039
204,1850.3918,175.48792,0.012240152,1912.3843,103.83605,0.017403737,1825.3579,151.16354,0.027452666,1911.0017,167.9117,0.038776763,1865.6174,159.63483,0.35229674,1906.6902,145.5675,0.19408879
205,1669.6252,125.6221,0.016535237,1898.7279,119.074135,0.019807708,1824.4465,151.3722,0.02744074,1902.0178,164.58267,0.031014489,1861.482,159.44292,0.36799964,1905.7239,146.3708,0.17456408
206,1858.1188,127.5978,0.017657433,1854.2283,138.1489,0.02353474,1823.6304,151.38857,0.020693982,1902.4363,161.83861,0.02808611,1862.1942,160.37935,0.23939206,1906.8165,148.7775,0.12328953
207,1669.4915,124.47217,0.019479036,1911.8325,103.46344,0.020879598,1824.9084,152.18484,0.015005771,1850.645,186.23666,0.042674214,1857.3855,157.00406,0.33308494,1896.0548,146.80696,0.23409596
208,1668.7266,124.317566,0.017938443,1898.3678,126.34064,0.020770378,1897.1001,129.78178,0.01692111,1855.863,187.23413,0.056628827,1857.5979,157.54568,0.43982053,1895.8171,148.21732,0.2705791
209,1668.6062,124.16445,0.016772825,1852.2876,139.01093,0.023346258,1913.2151,119.12853,0.022047197,1854.8857,188.11456,0.05234677,1856.5282,157.68784,0.46435404,1895.3875,146.10385,0.30123135
210,1667.6327,123.657074,0.014946511,1911.1735,102.44755,0.022580242,1911.5906,118.11648,0.021294015,1903.2196,164.51016,0.0328149,1855.6106,155.64284,0.28265738,1897.0557,143.77243,0.24104537
211,1667.5499,123.47331,0.020075614,1907.2365,119.51358,0.026301293,1914.5903,120.73284,0.04631067,1903.7551,163.72395,0.028668704,1852.5686,156.5854,0.36561954,1894.5055,145.23859,0.24433672
212,1667.396,123.42008,0.019363247,1910.7158,104.95625,0.024937067,1913.3118,119.025696,0.056159284,1854.2325,188.17809,0.06780095,1852.5045,154.79434,0.51082,1892.7665,142.87639,0.4869408
213,1666.8335,123.060776,0.022715932,1661.658,131.36694,0.023212519,1913.2504,118.56699,0.054284383,1860.655,185.23172,0.03037689,1855.9856,155.31262,0.38055673,1893.217,143.13074,0.44811928
